route_no,direction_no,latitude,longitude,yaw,score,image_name,direction
302,0,40.43964204,-80.02354591,116.7228851,85,rSXvkbXqnO9UmEX2r4EPxQ,Head southeast on Rutledge St toward Orlena Way
302,1,40.43919414,-80.02271184,116.8290863,83,Ywq3f9AoPwJy3Rs4O0RrXQ,Turn left onto Augusta St
302,2,40.43957269,-80.02205699,42.49229813,589,0XYAEAvBKjdKsGDnFaskiA,Turn right onto Grandview Ave
302,3,40.43682291,-80.01644936,118.6592484,31,xaDJbTRL7bNYX-2HXfwqMw,Turn right onto Olympia St
302,4,40.4366214,-80.01626868,199.4798431,788,qiOJfliZIqH5_h09e_ilFQ,[goal]
303,0,40.4374463,-80.02342606,24.16590691,11,CHBvGBzpuG6OzCTLV53tfA,Head north on Orlena Way toward Greenleaf St
303,1,40.43753142,-80.02338785,24.19262695,43,i7WnGAeQ7vNS_xjz5i0gTg,Turn right onto Greenleaf St
303,2,40.43759777,-80.0231334,102.957901,258,SZ_VJyey7xpnTH3u1U4Gvw,Turn left at the 1st cross street onto Augusta St
303,3,40.43957269,-80.02205699,42.49229813,911,0XYAEAvBKjdKsGDnFaskiA,Turn right onto Grandview Ave
303,4,40.43538746,-80.01318461,96.95349121,581,thn9MpiBtClRmYoqzr06gA,Turn right onto Merrimac St
303,5,40.43031929,-80.0137073,180.6872559,1804,pBqaho33yWvPnDOTLdidig,[goal]
304,0,40.43300257,-80.03040246,308.4902344,351,H-x_r4gqFron1jlS3Y1UsQ,Head northwest on Woodville Ave toward Greentree Rd
304,1,40.43478723,-80.03378161,296.4620667,122,LfRz0bkznIpVu7Nrxynwvw,Turn right onto Greentree Rd
304,2,40.43580866,-80.03375236,354.5428772,12,Fkb-IhKgrm-XFOzpGH3Juw,Greentree Rd turns slightly left and becomes Wabash St
304,3,40.43597069,-80.03376822,317.6792603,62,jWwX8rIxNFyjlsa5p2jvgg,Turn left onto McCartney St
304,4,40.43591492,-80.03433574,255.1203613,547,ZA9XviPer8EdjUe-wSNtXw,[goal]
305,0,40.43641499,-80.01900383,99.2673111,44,jauz-3GDTzlLjuEMhqcKYQ,Head east on Pawn St / Pawnee St toward Meridan St
305,1,40.4363317,-80.01845976,98.3572998,141,5fcBfu45cnEzW1gxsoJ6xQ,Turn left onto Meridan St
305,2,40.43731529,-80.01779728,25.35289764,475,6vixMpwSskjnrGCAr5lcaA,Turn right onto Grandview Ave
305,3,40.43538746,-80.01318461,96.95349121,501,thn9MpiBtClRmYoqzr06gA,Turn right onto Merrimac St
305,4,40.43108783,-80.01370508,181.2338104,132,_wQn9sCN8-RRRURwt-dFKA,Turn right onto Omaha St
305,5,40.43040041,-80.01451484,275.4272766,1293,lMhskukUQl0a1LDg28D2hA,[goal]
306,0,40.43088388,-80.0156276,11.0766325,102,kaQLUc7acPO7MvsNB6gt9A,Head north on Bigham St toward Virginia Ave
306,1,40.43176407,-80.01545127,12.29384518,464,6R73S0o_MM9AQ9Vmewqhyw,Turn left at the 1st cross street onto Virginia Ave
306,2,40.43272412,-80.02060105,277.2664185,110,Pm-Zuc4NQ1CMyr1Dt-KlzA,Turn left onto Oneida St
306,3,40.43194259,-80.0209792,193.2975769,676,b9qC_XH8V6uQliMkVB_GDA,[goal]
307,0,40.43200956,-80.01558938,98.19570923,213,BMfFHf5Q8pdgewINns3ZWw,Head east on Virginia Ave toward Amabell St
307,1,40.43161706,-80.01313189,100.6656647,223,NXnZWzpDy7cI-Ssyxr2xng,Turn left onto Ulysses St
307,2,40.43338678,-80.01236307,17.75412941,436,xt47tCwZeDhX9Dayv5ilYA,[goal]
308,0,40.44234061,-79.993656,217.5963593,41,MHpzNt-aghOJXk839IkfWA,Head southwest
308,1,40.44204216,-79.99388587,219.6154633,80,X8dMGS-GqAilHWqSfubFXQ,Continue onto Seventh Ave
308,2,40.44208058,-79.99472286,290.5370178,185,SlIxd8OZIFcbj4A6B5uwxg,Turn left onto Grant St
308,3,40.4409469,-79.99583289,213.4989471,378,aWLvxEXy0nJubVP7rSA5KQ,Turn left onto Sixth Avenue
308,4,40.43847075,-79.99457738,150.283905,61,xohFUmUIxb_jgNFS3S8o5A,Turn right onto Diamond St
308,5,40.43816939,-79.99491383,232.3891602,745,j4KwHVcVdNxRKa11FwWHIw,[goal]
309,0,40.44119096,-80.00330106,211.671875,16,KHyNLITGoJCuGv0ft8WaZg,Head southwest on Delray St toward Forbes Ave
309,1,40.44110951,-80.00335132,211.6700134,45,zieCeLF3bP7Mh-yLJEOL7g,Turn right at the 1st cross street onto Forbes Ave
309,2,40.44106158,-80.00369464,291.2817688,208,D5L771X3O-M2MqehqRjK0Q,Turn left after McDonald ' s  (on the right)
309,3,40.43979463,-80.0049013,213.7966156,133,Qh5HquIfYYqtmxSyEHIxew,Turn left onto Boulevard of the Allies
309,4,40.439143,-80.00382996,110.6235962,19,MCwY9kfKsv5pnXTw7o8Ahg,Turn left onto Market St
309,5,40.43910013,-80.00359729,38.23035431,421,ltVp9ArpKJL7p8w7hHMsdQ,[goal]
310,0,40.42679196,-80.00650126,74.55776978,72,PYBI7ahXoLXtiMMDGDuotg,Head east on Boggs Ave toward Wyoming St
310,1,40.42698251,-80.00571285,76.63339996,466,1vwjCVoNkfN6H-lX3nc9VA,Boggs Ave turns slightly right and becomes Bailey Ave
310,2,40.42689748,-80.00018027,91.57555389,76,I6VmpLuyIJwjMw47eZ_-Gw,Turn right onto Judicial St
310,3,40.42635011,-79.99993173,175.0546722,22,5e8Jcrl_2zlhyjwYFRCtbQ,Turn left at the 1st cross street onto Kambach St
310,4,40.42620647,-79.9999168,91.05300903,636,De4xEM9DMzcvl_hX7IlmLQ,[goal]
311,0,40.43709837,-80.02196085,12.79965687,223,M6_xJv33PcbrK1trHMnaiA,Head north on Sweetbriar St toward Grandview Ave
311,1,40.43909216,-80.02149511,13.1873064,850,7k_7vgePPR1FyUAJtWbbPw,Turn right onto Grandview Ave
311,2,40.43538746,-80.01318461,96.95349121,411,thn9MpiBtClRmYoqzr06gA,Turn right onto Merrimac St
311,3,40.43192226,-80.01364699,191.7777863,69,pHBSLAL0iBxmUf0cu-beLA,Turn left onto Virginia Ave
311,4,40.43161706,-80.01313189,100.7616119,1553,LOPreBQ2N3iohKWJhzs2Sg,[goal]
312,0,40.44094623,-80.03111473,49.63358688,325,2240eYgmyeD1BQOWDfP0Dg,Head northeast toward S Main St
312,1,40.44318224,-80.02872967,49.25786972,72,E7iFJPOcfgWKcR6Tzyg4UA,Merge onto S Main St
312,2,40.44358147,-80.02805576,69.60638428,853,KzcEcxkUECVJOcpeDu-29w,Turn right onto W Carson St
312,3,40.44073325,-80.01893363,117.2152176,1250,CGvBU73djTTXCghoKwN2EQ,[goal]
313,0,40.43224746,-80.01875159,17.75844383,12,KmE-s333VWdyIF38xJTVqA,Head north on Hallock St toward Virginia Ave
313,1,40.43235231,-80.01871798,17.75732231,431,FPa8i-0svfcxppkMW71Zbw,Turn right at the 1st cross street onto Virginia Ave
313,2,40.43174451,-80.01391094,99.37480164,411,yHsV5OlGr4Sqp31D1T9cDg,Turn left onto Merrimac St
313,3,40.43521041,-80.01299505,25.72613907,76,8HtzNVcw-CmJM2cfoGLr2w,Turn left onto Grandview Ave
313,4,40.43545052,-80.01356202,283.3639526,157,MVqcC30bFhDCg8B9A8Y1aA,Turn left onto Amabell St
313,5,40.43428355,-80.01404982,191.5218353,1087,JsHZZsTExJYRpEJxNE3ouw,[goal]
314,0,40.43338678,-80.01236307,17.75791168,150,E8Bh3mBZTzfC-Fd9Hbsu6Q,Head north on Ulysses St toward Grandview Ave
314,1,40.43467146,-80.01195324,17.67140961,366,bTw6GgLIX0MEgX-JAHisJA,Turn left onto Grandview Ave
314,2,40.43626846,-80.015382,297.9638062,38,EMf27EyU5Rd9hmZ9eR6VbQ,Turn left onto Labelle St
314,3,40.43622682,-80.01566368,191.7715149,554,PttIyGaAn1pAqbH6eW6Jng,[goal]
315,0,40.43407547,-79.9935391,273.6550293,45,wm-Sw-4t6sPZ6IskUPWpnw,Head west on I-376 W
315,1,40.4341066,-79.99412181,272.4294128,491,8KuiPOem0DxubbiYgr1peg,Take exit 71A on the left for Grant Street
315,2,40.43587226,-79.99902047,355.7916565,120,c6xrKGqN1SzW6bUCQeXScw,Continue straight onto Grant St
315,3,40.43683409,-79.99845187,34.2647934,9,BkMC0KHBp36j0hURZw1pRA,Sharp right onto Second Avenue
315,4,40.43697818,-79.99835366,127.4861908,665,8TnIB3WhelDkxlwN-psjzg,[goal]
316,0,40.43468443,-80.00787109,41.55872726,28,PguzCdwLBBZ5txmmy0EidQ,Head northeast on Station Square
316,1,40.43489625,-80.00768954,39.07655334,134,FzSpll9RO10Z75_G5WZBzQ,Turn right onto W Station Square Dr
316,2,40.43445626,-80.00642848,117.1170502,75,VCaWcD51yoYGq322N2ayrA,Turn right onto Commerce Dr
316,3,40.43397312,-80.00660236,223.6487885,550,SjoOoHpsY_GzqlCTSzPlEg,Turn left onto W Carson St
316,4,40.43101976,-80.00167673,114.2864304,787,5q_FYeXN2h2CvLiJ8MBxZA,[goal]
317,0,40.43116293,-80.00704882,222.0102844,249,2ScCKhr0gxR7JqNaTyhdFw,Head southwest on Shiloh St toward E Sycamore St
317,1,40.42900578,-80.0072924,175.3001099,79,9nDMd1ITdXZoOe3v6GvKvw,Turn right onto Southern Ave
317,2,40.42866704,-80.00799949,258.2630615,3,8zHDnM8HCk6zjtauQevTqg,Turn right onto Natchez St
317,3,40.42863008,-80.00817729,298.1638489,331,T3cLSguEIkaC7s7TJkW1Hw,[goal]
318,0,40.43832139,-80.00595182,109.7924957,90,tNP80UdL_OrvXVcqDr6tbQ,Head southeast on Fort Pitt Blvd
318,1,40.43794667,-80.00493142,110.2662048,147,CTAEQIcUI0Yv-hyofQQkgg,Sharp left to stay on Fort Pitt Blvd
318,2,40.43842775,-80.0054243,289.5638123,355,_chVnOZUwS2fC8aQNOGrkg,Turn right onto Stanwix St
318,3,40.4411485,-80.00391784,19.78615189,103,ErQtNzGpH6WXtshlO_ucPg,Turn right after McDonald ' s  (on the right)
318,4,40.44162551,-80.00297651,75.48815155,93,TV5GgbNt7LBYzgP_E6ljCA,Turn left onto Fifth Ave
318,5,40.44235017,-80.00301405,333.09375,788,VlDhh4ert1m_YZlG1nwc9w,[goal]
319,0,40.43889652,-80.00000382,110.0356979,29,xybb3comVUvuXVVhw_UrFQ,Head southeast on Fourth Ave toward Smithfield St
319,1,40.43881887,-79.99979086,110.0370941,512,kQAzi_y0PwbpQyyhohkYog,Turn left at the 1st cross street onto Smithfield St
319,2,40.44267786,-79.99691244,34.28934479,95,cgRZqa67x0AASJ4tnUS5Cg,Turn right onto Seventh Ave
319,3,40.4425539,-79.99606958,109.61409,95,k8GShIvoSNp_4_oD-n48ZA,Turn left onto William Penn Pl
319,4,40.44303809,-79.99541402,32.3958168,731,QZcn9n0wBc2YwbSJKCswSQ,[goal]
320,0,40.43595689,-79.99920477,57.85117722,8,zVJ-CnVYStQWWwcN8ghM3g,Head east on Fort Pitt Blvd toward Grant St
320,1,40.43599878,-79.99915989,74.98739624,590,_xSPeTdEGwutogjKnPt_Hw,Fort Pitt Blvd turns left and becomes Grant St
320,2,40.44056515,-79.99596019,34.16096497,397,_A05GVA7v6u4mw4nRss4hw,Turn left onto Sixth Avenue
320,3,40.4422476,-79.9997912,326.1391296,170,rXhWGquCcbEPX-qBqWqQ8A,Turn left onto Liberty Ave
320,4,40.44199339,-80.00154901,255.9080811,32,2T4k39xPyTZK4OEvzCux6w,Turn right onto 6th St
320,5,40.44205669,-80.00186248,335.4352112,1197,7RMBxVejXbiXB254k8VaTg,[goal]
321,0,40.44212822,-79.99485009,290.5582275,775,iXnZAHVI1tbdGXCsKDl-UQ,Head southwest on Grant St toward Grant St
321,1,40.43623091,-79.9990447,218.4463654,328,1BCjCUgLmLxpFQzi8sqkkw,Turn right onto Fort Pitt Blvd
321,2,40.43730051,-80.00240077,290.8642273,163,Q7JODnpI7E2-JcZGgqqwWw,Make a U-turn at Wood St
321,3,40.43668321,-80.00138732,112.088829,1266,5GK46yXKaDra3WTzCVxwjA,[goal]
322,0,40.44042763,-80.02502653,117.9359741,122,tLxJIcIN4ASGhJtSEbqSXA,Head southeast on Rutledge St toward Seward St
322,1,40.43977594,-80.02380266,118.1373749,86,cjVhK31nYKBJBy0w09Bkvw,Turn left onto Shaler St
322,2,40.44015745,-80.02322433,43.01944351,604,ql9BAer6gS3E0_T5XJz5xw,Turn right onto Grandview Ave
322,3,40.43732982,-80.01738253,117.7479477,595,89abqKuuAbjjsczWmJYeyQ,Turn right onto Hallock St
322,4,40.43224746,-80.01875159,197.7533264,73,KmE-s333VWdyIF38xJTVqA,Turn right onto Octave Way
322,5,40.43211592,-80.01936765,276.1293945,1480,PG07_2q85Eq4qjaJy4x3iw,[goal]
323,0,40.42774151,-80.01230549,41.03139114,210,OkwTmiHX3SPrOYFGMr58-A,Head northeast on Leipsic Way toward Halpin St
323,1,40.42856042,-80.0104189,154.5479279,158,ZcO9L59QMI6CvjftwlvjyQ,Turn left onto Prospect St
323,2,40.42818048,-80.00886048,117.9018326,304,yZhZhne7f0J0FORKnYhX9g,Turn right onto Southern Ave
323,3,40.42558988,-80.00942142,204.0557251,672,MaS2y3yd3hFIpowXn0VFJA,[goal]
324,0,40.44236973,-80.02964624,45.44179916,121,j5cvOK8jdcN0r4HYWM_eyg,Head northeast toward S Main St
324,1,40.44318224,-80.02872967,49.25786972,49,E7iFJPOcfgWKcR6Tzyg4UA,Merge onto S Main St
324,2,40.44347645,-80.02830635,66.65962219,1002,wVvNJkm_2DmbkPGdw7YIew,Turn right onto Greenleaf St
324,3,40.43900458,-80.0284766,70.46372223,41,bnoaecsiVjyfg_AZOYZdHA,Turn left onto Bradley St
324,4,40.43923436,-80.02820093,17.55767632,239,fQAluYSHQoNZHuRm7jUzBQ,Turn left onto Lizardi Way
324,5,40.4389089,-80.03058208,234.2292328,1452,1A2sRmbhZdDGGEq77lDRqA,[goal]
325,0,40.42881958,-80.01539454,48.03112793,436,ZAzfMsUyFMA4eAvuE9K3nQ,Head northeast on Woodruff St toward Merrimac St
325,1,40.43081251,-80.0111694,86.2322464,20,3U0kWWJp5rC8wC20bV4MiQ,Slight left onto Grace St
325,2,40.43082682,-80.01095236,71.0463028,286,JSxvYcHUWngw7LnMCmd4oQ,Slight left onto Kearsarge St
325,3,40.43321003,-80.00994328,16.464468,153,l0uuSbEHBdvS0IALAwWMtg,Turn right onto Grandview Ave
325,4,40.43262447,-80.00864745,118.7226257,895,UTDLF1YSVBkuX2zFr_Zyrg,[goal]
326,0,40.42921486,-80.00966295,83.96954346,12,pXHFSh3kTZzzJ9-gjVjElw,Head east on Natchez St toward Cuthbert St
326,1,40.42923704,-80.00945231,83.96327972,116,UGCn2HSPfqh8oz5SZ6zzKw,Turn left onto Cuthbert St
326,2,40.42997496,-80.0086588,41.6334877,852,vbIcnKsGiROKr2lZkFW7rQ,Turn left onto Virginia Ave
326,3,40.43233779,-80.01777655,277.7280579,980,6vbCRvHZ1_h3cTsgxaCiuA,[goal]
327,0,40.42752167,-80.02348637,129.2608795,203,fYASqsWxLxjKOCE5syis5Q,Head southeast on Saw Mill Run Blvd
327,1,40.42656845,-80.02152411,111.6907883,151,5ib-bv0CEiq3iPQmErEVEA,Slight right toward Woodruff St
327,2,40.42576058,-80.02017292,80.07679749,817,ZM8Vldq9_7uXecJromJryg,Continue onto Woodruff St
327,3,40.43043202,-80.01310894,74.79116058,1171,3Q5Gtau74R0-RH0Eo1G5oQ,[goal]
328,0,40.43937553,-79.99540838,209.1493073,119,8HgRyKhGZqK5qfz97SKkyw,Head southwest on Ross St toward Fifth Ave
328,1,40.43843141,-79.99594091,212.1748199,109,nQqcP-XXJWvZk0Sx_gPJmw,Turn right onto Forbes Ave
328,2,40.43860617,-79.99706398,290.766449,341,hLp7w_-dgTwOIYKpnm8qBA,Turn left at the 1st cross street onto Grant St
328,3,40.43623091,-79.9990447,218.4463654,776,1BCjCUgLmLxpFQzi8sqkkw,Turn right onto Fort Pitt Blvd
328,4,40.43911463,-80.00720281,291.2521057,160,XuAQybYmcdyyz5EAGXrS1Q,Slight right onto Commonwealth Pl
328,5,40.44026291,-80.00698756,36.20411301,1505,3BEZWnN6Ok6P07XBuI46_w,[goal]
329,0,40.44191222,-80.00439272,239.2771301,48,E4AUjoHwjobmw6DhHO5-JA,Head southwest on Penn Ave toward Liberty Ave
329,1,40.4416786,-80.0048595,248.2667236,140,FeGg5xlBwcs7H1yGNF3koQ,Merge onto Liberty Ave
329,2,40.44113162,-80.00647328,173.0782776,188,FYLRduhw29TdZHHRZ5kclg,[goal]
330,0,40.43707499,-79.99848523,126.3482056,786,9nG5iVwqOZ88HTuW5DZrlQ,Head southeast on Second Avenue toward Ross St
330,1,40.4345001,-79.99007074,94.37776947,507,QHQ4Yl_lZPjK3IgELpajvA,Turn right onto S 10th St Bridge / Phillip Murray Bridge
330,2,40.43025989,-79.98863697,181.123291,149,wDGrEcsIpZBqF1leMY7aLg,Continue onto S 10th St
330,3,40.42881867,-79.98858816,177.5279694,525,xieoNjiWN00cuquW3J0jSQ,Turn right onto E Carson St
330,4,40.42864768,-79.99455161,280.8141785,1967,Egc8hR_gm6h-blNLz9xf_Q,[goal]
331,0,40.43916774,-80.02122922,113.415329,378,XixnSWtArb4fHr3C20RvbA,Head southeast on Grandview Ave toward Plymouth St
331,1,40.43732982,-80.01738253,117.7479477,752,89abqKuuAbjjsczWmJYeyQ,Turn right onto Hallock St
331,2,40.43086566,-80.01919747,197.9169159,11,cv6p54KhDi5ehZDix7BVUw,Turn right onto Alta St
331,3,40.43066671,-80.01926179,279.727356,1141,LCaXm8ZWAR1cLGRMT841Gg,[goal]
332,0,40.43663537,-79.99717899,290.2230835,905,PpzZFKyCQ4dB8Yp4uW1i3Q,Head northwest on Boulevard of the Allies toward Grant St
332,1,40.4402217,-80.0067067,287.2116394,99,35Jr1z5aUQAxn_7X4NNlvw,Turn right onto Commonwealth Pl
332,2,40.44107641,-80.00674373,251.2826386,1004,f6UY1aslBNaSy3_ndgUlSw,[goal]
333,0,40.44135478,-79.99780878,33.03596878,7,GDlMyMLJt237-08t7-_8IA,Head northeast on Smithfield St toward Sixth Avenue
333,1,40.44140315,-79.99777738,33.0522728,164,E-7vZHww35C_nUHF2Lh2eA,Turn left at the 1st cross street onto Sixth Avenue
333,2,40.44205901,-79.99930289,291.619751,175,72brxuho5XEzaR4KOCVkQA,Turn left onto Wood St
333,3,40.44090424,-80.00027464,214.0541534,346,NhdvJtw_DclRbmKIdW8tcA,[goal]
334,0,40.44429021,-79.99336622,237.1331635,47,F0eGoNjIYvVb-un56RBuLg,Head southwest on Liberty Ave toward 11th St
334,1,40.44404649,-79.99369866,227.8833008,646,4gdNHCu7mht8-TYgmGi7Dg,Continue straight onto Grant St
334,2,40.43886136,-79.99720766,212.9805756,466,X85frdqJtPeYNwrPeGkMwA,Turn right onto Forbes Ave
334,3,40.44053745,-80.00201708,289.8930664,32,57wA4vPOBLiiInT9_Ntpeg,Turn right onto Market Square
334,4,40.44080031,-80.00212783,297.5548401,1191,_Fhg1gHotULXVjnLmcotUw,[goal]
335,0,40.43518586,-80.02708978,205.2523041,295,QElGixGt2LIVlCkD9-KFxA,Head south on Shaler St toward Wabash St
335,1,40.4330903,-80.02911145,242.6479187,58,5Ruj4tnORzAanht-rIIWQQ,Turn left at the 1st cross street onto Wabash St
335,2,40.432732,-80.02896389,136.1357727,63,5EXDTl5LOxV-IhUjwvjmRg,Turn left toward Saw Mill Run Blvd
335,3,40.43275932,-80.0284227,102.9820099,63,nNLkuc3ySiD3pqy2m9U1qQ,Turn right onto Saw Mill Run Blvd
335,4,40.43236484,-80.0279302,145.091095,787,VeNBua7bWu6i5fMha7EgjQ,Slight right onto US-19 S  (signs for Carnegie / Airport / I-376 W )
335,5,40.42608153,-80.03120131,215.1827545,1266,_UE7NTEQGbLOSAzJbkNykA,[goal]
336,0,40.43211964,-80.0209374,13.28797913,49,sd13WTKEzrQYMaUwzMJhrQ,Head north on Oneida St toward Virginia Ave
336,1,40.43261532,-80.02082045,13.28472424,94,8WnAdYr2ChvlYSO8Pw4XfA,Turn left at the 1st cross street onto Virginia Ave
336,2,40.43286638,-80.02162289,278.3474731,308,ESZHaXl69ERWnN5s1oXaAQ,Turn right onto Plymouth St
336,3,40.43547111,-80.02125626,13.82892704,413,z46AY2H6KkRCP6dUCHYzdQ,Turn left onto Well St
336,4,40.43679122,-80.02557823,287.8770142,477,irsCTb1Qv8s9G4--Z3Apqw,Turn left onto Shaler St
336,5,40.43341724,-80.0285607,240.1691895,1341,s3JDUzQDcmkJ9S15igKd1Q,[goal]
337,0,40.43110809,-80.0268373,125.3136215,482,9NvdV3dI0cd2Wrdu6qUO1w,Head southeast on Saw Mill Run Blvd / Wilderding St toward Woodruff St
337,1,40.42763167,-80.0235767,140.6100616,29,LL7l95onKIwK1FQZWAyBrg,Turn right onto Lewis St
337,2,40.42750688,-80.02361491,263.4326172,511,LWoujLXfqS6pDStZDagJCg,[goal]
338,0,40.43159142,-80.01369417,181.2227173,92,mQO_qSdt4LC11qQuXQMW6w,Head south on Merrimac St toward Omaha St
338,1,40.43072369,-80.01370568,178.8740234,289,sny7EdsBCJXgdnouLjbB6A,Turn left onto Woodruff St
338,2,40.43081251,-80.0111694,86.2322464,436,3U0kWWJp5rC8wC20bV4MiQ,Sharp right onto Grace St
338,3,40.42838467,-80.01452533,211.2858276,817,YB49R7skcwjkuvJkARQQyA,[goal]
339,0,40.42779049,-80.00812413,33.03837585,165,GYM-_J-6nzJ0kFFXneReSA,Head northeast on Greenbush St toward Wyoming St
339,1,40.42847503,-80.00657258,76.57772827,43,3DjooDSYNMmuOwlsG2od9w,Turn left onto Wyoming St
339,2,40.42876511,-80.00636646,1.776186228,949,Pwa12u8mQLxleIl00MbLfw,Turn left onto Virginia Ave
339,3,40.43211611,-80.01630971,279.0571289,25,5uRJwWLXj9QwX2rBA6Hghg,Turn right onto Labelle St
339,4,40.43220882,-80.01648809,12.23287869,1182,By1CqbnnkZGhRDgCSD-vrA,[goal]
340,0,40.44131165,-80.00689807,170.1356964,37,1J9ZElYxesqdYLPwrC_qEw,Head south on Commonwealth Pl
340,1,40.44100007,-80.00682879,172.7324066,787,U42vLVt9PqdMNAlfTYk2SQ,Turn left onto Liberty Ave
340,2,40.44286651,-79.99826058,75.27980804,95,gCseISR6IeiWhmwF7HiIWQ,Turn left onto 9th St
340,3,40.44358597,-79.99829872,334.538269,163,6rMvzN29qjBMh1LhD-1LOQ,Turn left at the 2nd cross street onto Penn Ave
340,4,40.4433177,-79.99996978,255.2171936,1082,o3z_2EFSuJg-rSUp00iZqw,[goal]
341,0,40.43084531,-80.01089853,234.6335602,181,JSxvYcHUWngw7LnMCmd4oQ,Head southwest on Grace St toward Lowen St
341,1,40.42992762,-80.01271472,244.7438202,34,CKb_cptUnfk6Rvk5k980zA,Turn left onto Lowen St
341,2,40.42976388,-80.01279261,140.6973419,215,GlV-CrZfJhMbYvl-d7k3jg,[goal]
342,0,40.42813561,-80.01571836,224.7323151,329,-3zsOAhMoinnLFycw_X3yw,Head southwest on Wabash Tunnel toward Woodruff St
342,1,40.42610873,-80.01832873,278.8788452,860,PVdy9P0GqoaVvnqinQZfLQ,Sharp right onto Woodruff St
342,2,40.43081251,-80.0111694,86.2322464,20,3U0kWWJp5rC8wC20bV4MiQ,Woodruff St turns slightly left and becomes Grace St
342,3,40.43082682,-80.01095236,71.0463028,100,JSxvYcHUWngw7LnMCmd4oQ,Grace St turns slightly left and becomes Kearsarge St
342,4,40.43157929,-80.01047419,19.03185272,1309,2LJWhyPbDQW23uVTu15LeQ,[goal]
343,0,40.43749354,-80.00037276,34.37439728,300,qlrrsJOOStTi8MsbVPKtQQ,Head northeast on Smithfield St toward Boulevard of the Allies
343,1,40.43988504,-79.99876535,33.67263412,16,yBIteXDB6p91SmboS--Alw,Turn left onto Fifth Ave
343,2,40.44008197,-79.99863336,290.3164368,316,cYDR08KnvX5awKgnJW-vUQ,[goal]
344,0,40.43375675,-80.0098967,303.0775452,296,WR5ehR5LCwhBhXZIl7PnIw,Head northwest on P. J. McArdle Roadway
344,1,40.43549372,-80.01234823,279.9543762,184,LEKjrV7glgb9gNNqw9HzzA,Keep right to continue on Grandview Ave
344,2,40.43576449,-80.01443943,298.9295654,149,C_IupYzyp1FDYEuzWRWhow,Turn left onto Bigham St
344,3,40.43470604,-80.01483756,191.1877289,629,5vBYTUpXR6beI4njRQy3RA,[goal]
345,0,40.43576527,-79.99663965,289.8217468,173,v-CndKltV_J0hSTojXnrHA,Head northwest on First Avenue toward Ross St
345,1,40.43645602,-79.99850947,291.9985657,74,oYe8v0zZxevn8lnGa8NUeA,Turn left onto Grant St
345,2,40.43623091,-79.9990447,218.4463654,232,1BCjCUgLmLxpFQzi8sqkkw,Take the ramp to I-376 / Fort Pitt Bridge / Airport
345,3,40.43675038,-80.00139321,305.369812,138,AuFI3zAdY8zgBSd7igJv5Q,Merge onto I-376 W
345,4,40.43731993,-80.00278573,290.3211975,617,R4PG8_D09Aarj6WDnejIlA,[goal]
346,0,40.43721708,-80.02302643,28.91399765,275,ywF9cM6cDLj4U2yWIxvcyA,Head northeast on Augusta St toward Greenleaf St
346,1,40.43957269,-80.02205699,42.49229813,486,0XYAEAvBKjdKsGDnFaskiA,Turn right onto Grandview Ave
346,2,40.43732982,-80.01738253,117.7479477,6,89abqKuuAbjjsczWmJYeyQ,Turn right onto Hallock St
346,3,40.43724803,-80.01722701,197.7061157,767,LHizRer6LHoJ3h6YtyYaYg,[goal]
347,0,40.42690406,-80.00042225,271.5289307,406,uIVuRcnkKyjWbW4Ha55Eqw,Head west on Bailey Ave toward Etta St
347,1,40.42702966,-80.00528233,271.7993774,294,AzSHKnItPlg9jrmmYcwqiQ,"At Fox ' s Pizza Den , continue onto Boggs Ave"
347,2,40.42577302,-80.00813932,212.6970673,95,NBLay-ToFZ7wetKGdA9_mw,Turn right onto Whitworth St
347,3,40.42592642,-80.00907292,290.5587463,77,kJ_zlEW4TclMPAJiNL0f4Q,Turn right onto Southern Ave
347,4,40.42644613,-80.0091009,17.26634026,105,ktmT8wPzpVgTPgSrriyoLA,Turn left onto Gray St
347,5,40.42662838,-80.01012202,268.1279602,977,rbG1echAG9hsUhxKLOMCug,[goal]
348,0,40.43542146,-80.00972889,125.9080429,590,b0VQBNHCsIlLhGMMjfq2tw,Head southeast on W Carson St toward Station Square
348,1,40.4322986,-80.00422609,119.7919464,523,zUAC-y0WMghbwNtcvA0mNg,Turn left onto Smithfield St Bridge
348,2,40.43602413,-80.00127444,33.79761505,128,IEOC5SJyXmAUuQ5puDCvsw,Continue onto Smithfield St
348,3,40.43705005,-80.00067796,34.80215836,110,CQuFXlL8LYcM99WnDI9qHQ,Turn left onto First Avenue
348,4,40.43760001,-80.00153937,290.6942139,1351,NtzMLw5Fo1ZDwsseE9HTRw,[goal]
